cnn_per_mw,Smiles
-0.0164519615553939,[H]Sc1c(N2C(=O)C([H])=C([H])C2=O)c([H])n(-c2c([H])nc([H])c(OC([H])([H])[H])c2-c2c([H])nc(C([H])([H])[H])c([H])c2[H])c(=O)c1[H]
-0.0151695330075147,[H]c1nc([H])c([C@]([H])(C([H])([H])n2nc([H])nc2[H])[C@@]([H])([C@]2([H])C([H])([H])C([H])([H])N([H])[C@@]2([H])OC([H])([H])C([H])([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])n1
-0.0140013525755713,[H]O[C@]([H])(C([H])([H])C([H])([H])N(C#Cc1nc([H])c([H])c([H])c1[H])C([H])([H])N([H])C([H])([H])[H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])c1nnc(C([H])([H])[H])o1
-0.0159932219229134,[H]OC([H])([H])C([H])([H])C([H])([H])c1c([H])c(F)c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c2c(-c3c([H])nc([H])c([H])c3[H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c1[H]
-0.0157515645542992,[H]Sc1c(N2C(=O)C([H])=C(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C2=O)c([H])n(-c2c([H])nc([H])c(OC([H])([H])[H])c2[H])c(=O)c1[H]
-0.015590311876278,[H]c1nc([H])c(C#Cc2c([H])c([C@@]3([H])C([H])([H])[C@@]3([H])N([H])[H])c(C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[H])c3nc([H])c([H])c([H])c23)c([H])c1[H]
-0.013078847411304,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1-c1c([H])c([H])c([H])c([H])c1C#N)n1c([H])c(-c2c([H])c([H])c(C#N)c(-c3c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c2[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c1=O
-0.0124779032709478,[H]N=C(N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@@]([H])(C([H])([H])Cl)[C@@](c1c(-c2c([H])nn(-c3c([H])nc(N([H])[H])nc3[H])c2[H])c([H])c([H])n(-c2c([H])nn(C([H])([H])[H])c2[H])c1=O)(C([H])([H])[H])C([H])(F)F
-0.0131401879275101,[H]Oc1c([H])c(-c2c(S[H])c(-c3c([H])c([H])c([H])c(N([H])[H])c3[H])c(N=C=S)n(OC([H])([H])C3([H])C([H])([H])C3([H])[H])c2=O)c([H])c(O[H])c1[N+](=O)[O-]
-0.0161195388048599,[H]Oc1c([H])c([H])c(-n2c([H])c([H])c(SC(F)(F)F)c([C@@]([H])(C([H])([H])c3nc([H])c([H])n3C([H])([H])[H])C([H])([H])C([H])([H])[H])c2=O)c([H])c1[H]
-0.0126481455180178,[H]c1oc(-c2c(C([H])([H])N([H])[C@@]([H])(c3c(C4([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c(=O)n([H])c3[H])N([H])C([H])([H])C([H])([H])C([H])([H])[H])c(Cl)c([H])c([H])c2S(=O)(=O)C([H])([H])[H])c([H])c1[H]
-0.015897124497498,[H]C([H])=C([H])[C@]([H])(c1c([H])nn([H])c1[H])[C@@]([H])(OC([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n(N([H])c2nc([H])c([H])c([H])c2[H])c1=O)C([H])([H])[H]
-0.0153355688551833,[H]OC([H])([H])C([H])([H])C([H])([H])C(N([H])[C@]1([H])N(c2c([H])c([H])n([H])c(=O)c2[H])C([H])([H])C([H])([H])OC1([H])[H])(C([H])([H])[H])C([H])([H])[H]
-0.0174446325690072,[H]Sc1c(N2C(=O)C([H])=C([H])C2=O)c([H])n(-c2c(F)nc([H])c(OC([H])([H])[H])c2[H])c(=O)c1[H]
-0.0189858069127482,[H]c1c(C([H])([H])N([H])C([H])([H])[H])c([H])n(C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n3[H])C2([H])[H])c(=O)c1[H]
-0.0168324514785067,[H]c1c([H])c(S(=O)(=O)N([H])OC2([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1-c1c([H])c([H])c([H])n([H])c1=O
-0.0167894229586773,[H]c1nc([H])n([C@@]([H])(Cl)c2c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(=O)n([H])c2[H])n1
-0.0131737367265737,[H]c1nc2c(C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c(N4C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])[C@@]4([H])c4c([H])c([H])c(F)c([H])c4F)c([H])n(-c4c([H])nc([H])c(F)c4[H])c3=O)C([H])([H])[H])c([H])c([H])c([H])c2c([H])c1[H]
-0.0179206694739847,[H]Sc1c(N2C(=O)C([H])=C(C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H])C2=O)c([H])n([H])c(=O)c1[H]
