cnnaff,Smiles
5.31641,[H]C([H])=C([H])[C@@]([H])(C([H])([H])F)[C@]1([H])C([H])([H])[C@]1([H])c1c([H])c([H])c([H])n(S(=O)(=O)C([H])([H])C([H])([H])[H])c1=O
5.31341,[H]OC([H])([H])C([H])([H])C([H])([H])N([H])[C@]([H])(c1nc([H])c([H])c(C(F)(F)F)n1)c1c([H])c([H])c(=O)n(SC(F)(F)F)c1[H]
5.90896,[H]OC(=O)c1c(C([H])([H])c2c(C(=O)c3c([H])c([H])c([H])c([H])c3[H])c(-c3nc([H])nc([H])c3[H])c([H])c(=O)n2[H])c(C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O[H])nn1Oc1c([H])c([H])c(O[H])c([H])c1[H]
5.23732,[H]c1c(Cl)c([H])c(N(C(=O)c2c([H])c([H])c(=O)n([H])c2[H])C([H])([H])C([H])([H])[H])c([H])c1Cl
4.73619,[H]c1c([H])c([H])c(C([H])([H])N([H])[C@@]([H])(OC([H])([H])C2([H])C([H])([H])C2([H])[H])C([H])([H])OC(=O)N([H])Sc2c([H])c([H])n([H])c(=O)c2[H])c([H])c1[H]
4.73663,[H]OC(=O)C([H])([H])C([H])([H])Oc1c([H])c([H])c([H])c(-n2c(C([H])([H])O[H])c(C([H])=C(C(=O)N(O[H])C([H])([H])C([H])([H])C([H])([H])O[H])N([H])C([H])([H])C([H])([H])N([H])[H])c([H])c([H])c2=O)c1[H]
5.2405,[H]c1nc(C([H])([H])C(=O)[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c([H])c([H])c([H])c2=O)n(C([H])([H])[H])c1[H]
5.24802,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(N1C([H])([H])C([H])([H])N(C([H])([H])[C@]([H])(O[H])C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C1([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H]
5.253,[H]Sc1c([H])c([H])n(-c2nnn([H])n2)c(=O)c1C(=O)N(N([H])[H])C([H])([H])C(F)(F)F
4.7675,[H]OC([H])([H])C([H])([H])OSc1c([H])c([H])n(-c2nnc(C([H])([H])[H])o2)c(=O)c1C(=O)N([H])N([H])[H]
4.74107,[H]C#Cc1c(C(=O)N([H])[C@@]([H])(c2c([H])nc([H])nc2[H])C([H])([H])[H])c([H])n([H])c(=O)c1[H]
5.91143,[H]ON(C(=O)C([H])=C(c1oc2c(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3OC([H])([H])[H])c([H])c([H])c([H])c2c1[H])c1c([H])c([H])c(=O)n([H])c1C([H])([H])O[H])C([H])([H])[C@@]([H])(C(=O)N([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])O[H]
5.2614,[H]OC([H])([H])C([H])([H])C([H])([H])N([H])[C@]([H])(C([H])([H])O[H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C([H])c1c(C([H])([H])C([H])=C([H])[H])c([H])c(=O)n([H])c1C([H])([H])N([H])C([H])([H])C([H])([H])OC([H])([H])N([H])N([H])[H]
5.29373,[H]c1c([H])c(C([H])([H])C2([H])C([H])([H])C2([H])[H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])[H])c(=O)c1[H]
5.29208,[H]OC(=O)C(=O)C([H])=C(O[H])c1c(C([H])([H])c2c([H])c([H])c([H])c([C@@]([H])(O[H])n3c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])O[H])c3=O)c2[H])nc([H])n1[H]
5.91884,[H]OC(=O)c1c(C([H])([H])c2c(N3C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C3([H])[H])c(-c3nc([H])nc([H])c3[H])c([H])c(=O)n2[H])c(C([H])([H])C(=O)O[H])nn1Oc1c([H])c([H])c(O[H])c([H])c1[H]
5.29204,[H]c1c([H])c([H])n([H])c(=O)c1C(=O)N([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
5.26538,[H]Oc1c([H])c([H])c([H])c(-n2c(C([H])([H])O[H])c(C([H])=C([H])C(=O)N(O[H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])c3c([H])c(O[H])c([H])c(O[H])c3[H])c([H])c([H])c2=O)c1[H]
4.74577,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])O[C@@]([H])(c1c([H])c([H])c(=O)n(SC(F)(F)F)c1[H])N([H])C([H])([H])Cl
5.26978,[H]OP(=O)(O[H])C(F)(F)C([H])([H])[C@@]([H])(n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(F)(F)F)c1=O)C([H])([H])[H]
5.28548,[H]ON=C([H])[C@@](c1c([H])nnc([H])c1C(=O)N([H])N([H])[H])(C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H])[C@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
4.8951,[H]c1c(C(=O)N([H])C([H])([H])C([H])([H])[H])c([H])n(-c2nc3c([H])c([H])c([H])c([H])c3n2[H])c(=O)c1[H]
6.107,[H]OC(=O)C([H])([H])C([H])([H])c1c([H])nn(N(O[H])C(=O)C([H])=C([H])c2c([H])c(C([H])([H])C(=O)N(O[H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c(=O)n(C3=C([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c2[H])c1[H]
5.43035,[H]OC(=O)C(=O)C([H])=C(O[H])[C@]([H])(Sc1c(C([H])=C([H])C(=O)N([H])O[H])c([H])n([H])c(=O)c1-c1c([H])nn([H])c1[H])c1c([H])c([H])c([H])c(Cl)c1[H]
5.29068,[H]OC(=O)C([H])([H])C([H])([H])Oc1c([H])c([H])c([H])c(-n2c(C([H])([H])O[H])c(C(Oc3c([H])nc([H])c([H])c3[H])=C([H])C(=O)N(O[H])C([H])([H])C([H])([H])C([H])([H])O[H])c([H])c([H])c2=O)c1[H]
5.62322,[H]OC(c1c([H])c([H])c2c(c1[H])[C@@]([H])(C(=O)N([H])[H])C([H])([H])N(n1c([H])c([H])c(S[H])c([H])c1=O)C2([H])[H])(C([H])([H])[H])C([H])([H])[H]
5.91726,[H]OC(=O)c1c(C([H])([H])c2c([H])c(-c3nc([H])nc([H])c3[H])c(-n3c(C([H])([H])[H])nc([H])c3[H])c(=O)n2[H])c(C([H])([H])C(=O)O[H])nn1Oc1c([H])c([H])c(O[H])c([H])c1[H]
4.90488,[H]Sc1c([H])c([H])c(C([H])([H])N([H])C([H])([H])C([H])([H])OC(=O)N([H])Sc2c([H])c([H])n(C(=O)C([H])([H])[H])c(=O)c2[H])c([H])c1[H]
4.89374,[H]OC(=O)C([H])([H])O[C@]([H])(C(=O)Oc1oc([H])c([H])c1-n1c([H])c([C@]([H])(N([H])[H])C([H])([H])[H])c([H])c([H])c1=O)C([H])([H])N([H])C(=O)C([H])([H])[H]
5.5624,[H]N=[N+]=N[C@@](c1nnn([H])n1)(c1nn([H])c(C(=O)O[H])c1C([H])([H])c1c([H])c([H])c([H])c(=O)n1[H])c1c([H])c(O[H])c([H])c(O[H])c1[H]
4.73767,[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@]([H])(C([H])([H])O[H])C([H])([H])N([H])C(=O)C([H])([H])C(=O)c1oc([H])c([H])c1[H]
4.9254,[H]c1c(SN([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])N([H])[H])c([H])c(=O)n([H])c1N=C=S
6.36154,[H]OC(=O)[C@@]([H])(C([H])([H])[H])[C@@]1(O[H])C([H])([H])C([H])([H])N(c2c(S[H])c([H])c(=O)n([H])c2N=C=S)[C@@]([H])(c2c([H])c([H])c3c([H])c([H])n([H])c3c2[H])[C@]1([H])c1c([H])nnc([H])c1[H]
4.93136,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1-c1c([H])c([H])c([H])n([H])c1=O
5.65679,[H]OC(=O)c1c(C([H])([H])c2c([H])c(-c3nc([H])nc([H])c3[H])c([H])c(=O)n2[H])c(C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O[H])nn1Oc1c([H])c([H])c(O[H])c([H])c1[H]
5.67028,[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1C([H])([H])O[H])[C@]([H])(O[H])[C@@]([H])(C(=O)N([H])[C@]1([H])C([H])([H])[C@@]1([H])C#Cc1c([H])nc([H])c([H])c1[H])[C@]([H])(O[H])N([H])C([H])([H])c1c([H])c([H])nc([H])c1[H]
5.30662,[H]c1c(N([H])[H])c([H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])[H])c(=O)c1C([H])([H])N([H])C(=O)C([H])([H])[H]
5.53419,[H]OC(=O)C(O[H])=C([H])C(=O)N(N([H])C([H])([H])C([H])([H])O[H])S(=O)(=O)[C@@]([H])(C([H])([H])[H])[C@@]([H])(c1c([H])c([H])c([H])n([C@]([H])(O[H])c2c([H])c([H])c([H])c([H])c2[H])c1=O)C([H])([H])[H]
4.95022,[H]Sc1c([H])c([H])n(N2C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[C@@]2([H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c(=O)c1[H]
4.05081,[H]c1c(C(=O)N([H])[C@@]([H])(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])[H])c([H])n([H])c(=O)c1[H]
5.00655,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])N1C([H])([H])C([H])([H])N(C(=C([H])C(=O)N([H])O[H])c2c([H])c([H])c(=O)n([H])c2[H])C([H])([H])C1([H])[H]
6.41131,[H]Oc1c([H])c([H])c([H])c([H])c1-c1c([H])c(C(=O)C([H])([H])[H])c([H])c([C@@]([H])(O[H])[C@@]([H])(c2c([H])nc([H])c(F)c2[H])[C@@]([H])(c2c([H])c([H])c([H])n([C@]([H])(O[H])c3c([H])c([H])c([H])c([H])c3[H])c2=O)C([H])([H])[H])c1[H]
4.86042,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])S(=O)(=O)N([H])[H])c1=O
5.89748,[H]O[C@@]([H])(C([H])([H])N([H])C([H])([H])c1c([H])c([H])n([C@]([H])(O[H])c2c([H])c([H])c([H])c([H])c2[H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@@]([H])(O[H])c1c([H])c([H])c([H])c([H])c1[H]
5.32349,[H]Sc1c([H])c(C([H])([H])C([H])([H])C(=O)N(OC([H])([H])OC([H])([H])[H])N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])n([H])c(=O)c1[H]
5.00696,[H]Sc1c([H])c([H])n(N2[C@@]([H])(OC([H])([H])[H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[C@@]2([H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c(=O)c1[H]
5.71937,[H]Oc1c([H])c([H])c(-c2c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2N(c2c(C([H])=C([H])C(=O)N(O[H])C([H])([H])C([H])([H])C([H])([H])O[H])c([H])c([H])c(=O)n2[H])C([H])([H])[H])c([H])c1O[H]
5.20758,[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1[C@@]([H])(O[H])c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H])C([H])([H])[C@@]([H])(C(=O)N([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])O[H]
5.85109,[H]OC(=O)C(=O)C([H])=C(O[H])[C@]([H])(OC([H])([H])C([H])([H])C([H])([H])N(O[H])C(=O)C([H])=C([H])c1c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(=O)n(-c2nnn([H])n2)c1[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
5.03017,[H]c1c(Br)c([H])n([H])c(=O)c1C(=O)N([H])C([H])([H])[C@]([H])(c1c(C([H])([H])[H])noc1C([H])([H])[H])C([H])([H])C([H])([H])[H]
4.13022,[H]OC([H])([H])C([H])([H])S(=O)(=O)C([H])([H])S[C@]([H])(C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])C([H])([H])[H]
5.75412,[H]C([H])=C([H])C([H])([H])[C@]([H])(C([H])([H])[H])S(=O)(=O)n1c([H])c([H])c([H])c([C@@]2([H])C([H])([H])[C@@]2([H])[C@@]([H])(C([H])=C([H])[H])C([H])([H])F)c1=O
5.84177,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])N([H])C([H])([H])c1c(C(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])n([C@]([H])(O[H])c2c([H])c([H])c([H])c([H])c2[H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
5.44475,[H]OC(=O)c1c(C([H])(c2c([H])c([H])c([H])c(=O)n2[H])N([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(c2nc([H])nc([H])c2[H])C([H])([H])C(=O)O[H])c(C([H])([H])c2c([H])c([H])c(O[H])c([H])c2[H])nn1[H]
4.24657,[H]OC([H])([H])C([H])([H])N([H])[C@]1([H])N(Sc2c([H])c([H])n([H])c(=O)c2[H])C(=O)C([H])([H])C1([H])[H]
5.83396,[H]OC([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])(C([H])([H])Oc2c([H])c([H])n([C@]([H])(O[H])c3c([H])c([H])c([H])c(-c4nnnn4[H])c3[H])c(=O)c2[C@@]([H])(C([H])([H])[H])[C@@]([H])(N([H])C([H])(P(=O)(O[H])O[H])P(=O)(O[H])O[H])C([H])([H])[H])C([H])([H])C1([H])[H]
6.16629,[H]ON=C([H])c1c([H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[C@@](C([H])([H])O[H])(C([H])([H])N([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])[C@]([H])(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])[N+](=O)[O-])c(=O)n1[H]
4.81486,[H]N=[N+]=NC([H])([H])c1nn([H])c(C(=O)O[H])c1C([H])([H])c1c([H])c([H])c([H])c(=O)n1[H]
5.41538,[H]OC(=O)c1c(C([H])([H])c2c([H])c(-c3nc([H])nc([H])c3[H])c([H])c(=O)n2[H])c(C([H])([H])OC2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nn1[H]
5.4085,[H]c1c([H])c([H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])[H])c(=O)c1[C@@]([H])(F)N([H])C(=O)C([H])([H])[H]
5.40387,[H]c1c(C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(C(=O)N([H])[C@](C(=O)OC([H])([H])C([H])([H])[H])(C([H])([H])[H])C2([H])C([H])([H])C2([H])[H])c([H])n([H])c1=O
4.80729,[H]Sc1c(-c2c([H])c([H])c([H])c(N([H])C(=O)N([H])[H])c2[H])c(N=C=S)n([H])c(=O)c1[H]
5.83068,[H]c1nc([H])c([H])c(-c2c(C([H])([H])N([H])C([H])([H])[H])c([H])n(N([H])S(=O)(=O)N([H])[H])c(=O)c2-c2c([H])c([H])nn2C([H])([H])[H])c1[H]
5.40214,[H]Sc1c(N2C([H])([H])C([H])(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])C2([H])[H])c(C(F)(F)F)n([H])c(=O)c1[H]
4.80654,[H]C#CC([H])([H])O[C@@]([H])(OC(=O)N([H])Sc1c([H])c([H])n([H])c(=O)c1[H])C([H])([H])OC([H])([H])C(F)(F)F
6.13611,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])N([H])C([H])([H])c1c([H])c([H])n([C@]([H])(O[H])c2c([H])c([H])c([H])c([H])c2[H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c1nc([H])c([H])n1C([H])([H])[H]
5.12465,[H]OC(=O)[C@]([H])(N(C([H])([H])c1c([H])c([H])c([H])c(C(F)(F)F)c1[H])C([H])([H])c1c([H])c([H])c(=O)n(SC(F)(F)F)c1[H])C([H])([H])[H]
5.14162,[H]O[C@@]([H])(N([H])C(=O)OC([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@](c1c([H])c([H])c([H])n([H])c1=O)(C([H])([H])[H])C([H])(F)F
5.13009,[H]c1c(N2C(=O)C([H])([H])C([H])([H])C2([H])[H])c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c(=O)n1[H]
4.75433,[H]c1c(N2C([H])([H])C([H])([H])O[C@@]([H])(C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])C(=O)OC([H])([H])[H])C2([H])[H])c([H])c(=O)n([H])c1[H]
5.24764,[H]c1c([H])c(-c2c([H])c(C(=O)N([H])[C@@]([H])(N([H])C([H])([H])C3([H])C([H])([H])C3([H])[H])C([H])([H])[H])c([H])n([H])c2=O)c([H])c2c1OC([H])([H])O2
6.20438,[H]OC(=O)c1c([H])c([H])c(-c2c([H])c(On3nc(C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O[H])c(C([H])([H])c4c([H])c(-c5nc([H])nc([H])c5[H])c([H])c(=O)n4[H])c3C(=O)O[H])c([H])c([H])c2O[H])c([H])c1[H]
4.74573,[H]ON([H])C(=O)C([H])([H])C([H])([H])c1c(-c2c([H])c([H])c(F)c([H])c2[H])c(S[H])c([H])c(=O)n1[H]
6.82673,[H]Oc1c([H])c(O[H])c([H])c(-c2c(S[H])c(-c3c([H])c([H])c([H])c(N([H])Oc4c([H])c([H])c(F)c([H])c4[H])c3-c3c([H])c(Cl)c([H])c(Cl)c3[H])c(N=C=S)n([H])c2=O)c1[H]
5.00891,[H]ON([H])C(=O)C([H])=C(O[C@]([H])(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])c1c([H])c([H])c(=O)n([H])c1[H]
4.91068,[H]Oc1c([H])c([H])c([H])c(-n2c(C([H])([H])O[H])c(C([H])=C([H])C(=O)N(O[H])C([H])([H])C([H])([H])C([H])([H])O[H])c([H])c(-c3c([H])nc([H])nc3[H])c2=O)c1[H]
5.42583,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])N([H])C([H])([H])c1c([H])c([H])n([C@]([H])(O[H])c2c([H])c([H])c([H])c([H])c2[H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
4.77482,[H]c1c([H])c(C([H])([H])c2c(C([H])([H])[H])nn([H])c2C(=O)OOC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])n([H])c(=O)c1[H]
5.68174,[H]N=C(c1c(SC([H])([H])c2c([H])c([H])c(C(=O)C([H])([H])C([H])([H])OC([H])([H])[H])c(Cl)c2[H])c([H])c(=O)n([H])c1C(F)(F)P(=O)(O[H])O[H])N([H])[H]
4.9602,[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([C@@]2([H])OC([H])([H])C([H])([H])[C@]2([H])C([H])([H])F)c1[H])C([H])([H])C([H])([H])C([H])([H])O[H]
4.81265,[H]OC(=O)c1c(C([H])(c2c([H])c([H])c([H])c(=O)n2[H])N([H])C2([H])C([H])([H])C2([H])[H])c(C([H])([H])c2nn([H])c([H])c2[H])nn1[H]
4.98097,[H]c1nc([H])c([H])c(N([H])[C@@]([H])(Sc2c([H])c([H])n([H])c(=O)c2[H])C(=O)OC([H])([H])[H])c1[H]
4.24303,[H]c1c([H])c([H])n(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(=O)c1[H]
5.74862,[H]OC(=O)c1c(C([H])(c2c([H])c([H])c([H])c(=O)n2[H])N([H])[C@@]([H])(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(C([H])([H])c2c([H])c([H])c(O[H])c([H])c2[H])nn1N1C([H])([H])C([H])([H])C([H])([H])[C@]([H])(O[H])C1([H])[H]
5.49499,[H]c1oc([H])c(-n2c(C([H])([H])C(=O)OC([H])([H])[H])c([H])c([H])c(N3C([H])([H])C([H])([H])[C@@]([H])(N(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c2=O)c1[H]
5.90936,[H]Oc1c([H])c([H])c(-c2nc([H])oc2C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c2c(-c3c([H])c([H])c([H])c(C([H])([H])O[H])c3[H])c(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3OC([H])([H])[H])c([H])n([H])c2=O)c([H])c1[H]
4.93321,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])c2oc([H])c([H])c2[H])C([H])([H])C1([H])[H]
5.48699,[H]OC(=C([H])C(=O)N([H])O[H])c1c([H])c([C@]([H])(C(=O)N([H])O[H])S(=O)(=O)C([H])([H])C([H])([H])[H])c(=O)n(-c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])c1[H]
5.25165,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])n1c(C(F)(F)F)c(N2C([H])([H])C([H])([H])C2([H])[H])c(S[H])c([H])c1=O
5.52838,[H]OC(=O)c1c(C([H])([H])c2c([H])c(-c3nc([H])nc([H])c3[H])c([H])c(=O)n2[H])c(C([H])([H])[C@@](C([H])([H])[H])(C([H])([H])O[H])C([H])([H])[N+](=O)[O-])nn1Oc1c([H])c([H])c(O[H])c([H])c1[H]
