Smiles,id,name,cnnaff_pos,cnnaff,MW,HBA,HBD,LogP,Pass_Ro5,has_pains,has_unwanted_subs,has_prob_fgs,synthetic_accessibility,TPSA,QED,N_RotBonds,logp_cnn_per_mw
[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)[C@]([H])(C([H])([H])N([H])C(=O)C([H])([H])[H])[C@@]2([H])N(c3c([H])c([H])n([H])c(=O)c3[H])C([H])([H])C([H])([H])O[C@@]2([H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])c1[H],14299,fegrow_gen/c1c(N2CCO[C@@H]([C@@H]3CCNC3)[C@H]2C(CNC(C)=O)C(=O)NCCc2ccccc2)cc[nH]c1=O.sdf,5.19822,-0.2646129231762146,446.317,6,4,0.6694,True,False,False,False,8.7394132321016,115.56000000000002,0.4185604177302249,9,0.2646129231762146
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])C([H])([H])c1c([H])c([H])c([H])c(F)c1[H],14367,fegrow_gen/c1([C@@H](CCNCCO)CCc2cccc(F)c2)ccc[nH]c1=O.sdf,5.17697,-0.2396354538811145,295.208,3,3,2.2024,True,False,False,False,7.66521955892447,65.12,0.6211326307037456,9,0.2396354538811145
[H]c1c(C(F)(F)F)nc([C@@]([H])(OC(=O)N([H])Sc2c([H])c([H])n([H])c(=O)c2S(=O)(=O)N2C([H])([H])[C@@]([H])(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])OC([H])([H])[C@@]2([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c([H])c1[H],1570,fegrow_gen/c1(S(=O)(=O)N2[C@H](C(C)(C)C)CO[C@H](C3CCCC3)C2)c(SNC(=O)OC(C)c2cccc(C(F)(F)F)n2)cc[nH]c1=O.sdf,6.7328,-0.5668395067092462,597.447,8,2,5.2776,False,False,True,True,8.53297227029159,130.68999999999997,0.3947530299940062,7,0.5668395067092462
[H]OC(=O)[C@]1([H])C([H])([H])[C@@]([H])(N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])[C@]([H])(N([H])Sc2c([H])c(N=C=S)n([H])c(=O)c2[H])[C@@]1([H])c1c([H])nc(N([H])[H])nc1[H],7009,fegrow_gen/c1c(SN[C@H]2C(NC(=O)NCC)C[C@@H](C(=O)O)[C@@H]2c2cnc(N)nc2)cc(N=C=S)[nH]c1=O.sdf,6.14288,-0.2628088699063317,468.395,10,6,1.0227,False,False,True,True,8.02932149416784,187.48,0.1770719094440615,8,0.2628088699063317
[H]ON([H])C(=O)C([H])=C(c1c(S(=O)(=O)N([H])[H])c(Oc2c([H])nc([H])c([H])c2[H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C#Cc2nc([H])c([H])c([H])c2[H])C([H])([H])C1([H])[H],6750,fegrow_gen/c1(Oc2cccnc2)c(S(N)(=O)=O)c(C(=CC(=O)NO)N2CCN(CC#Cc3ccccn3)CC2)c[nH]c1=O.sdf,6.16633,-0.2291327831041803,526.385,10,4,0.1202,True,False,True,False,6.27504454978277,183.84000000000003,0.1361050110177781,7,0.2291327831041803
[H]c1nc(N([H])[C@]([H])(C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H])[C@@](c2c([H])c([H])c([H])n(-c3c(OS(=O)(=O)N([H])[H])nn(C([H])([H])C(=O)N([H])[H])c3[H])c2=O)(C([H])([H])[H])C([H])(F)F)sc1[H],3372,fegrow_gen/c1([C@@](C)(C(CNCCN)Nc2nccs2)C(F)F)cccn(-c2c(OS(N)(=O)=O)nn(CC(N)=O)c2)c1=O.sdf,6.49308,-0.1645511470016064,548.408,13,5,-0.8901,False,False,False,False,7.9808398921064,215.27,0.1494444123035778,14,0.1645511470016064
[H]c1c([H])c([C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])[H])[C@]2([H])N([H])Sc2c([H])c(N=C=S)n([H])c(=O)c2[H])c([H])c([H])c1[N+](=O)[O-],6691,fegrow_gen/c1c(SN[C@H]2C(CCN3CCC[C@H]3C)CC[C@@H]2c2ccc([N+](=O)[O-])cc2)cc(N=C=S)[nH]c1=O.sdf,6.17178,-0.4951084951374815,470.43,8,2,5.05090000000001,True,False,True,True,8.47826446742091,103.63,0.1635405121334565,9,0.4951084951374815
[H]c1nc2c([C@@]([H])(OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c([H])c([H])c([H])c2c([H])c1[H],3401,fegrow_gen/c1([C@@H](CCc2ccc(OC)cc2)CC(c2cccc3cccnc23)OCC(C)C)ccc[nH]c1=O.sdf,6.48961,-0.5129451697438395,436.341,4,1,6.45210000000001,True,False,False,False,8.51192629242964,64.21,0.273478425331382,11,0.5129451697438395
[H]c1sc(C([H])([H])N([H])C([H])([H])[C@]([H])(OC(=O)N([H])Sc2c([H])c([H])n([H])c(=O)c2C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])O[C@@]([H])(Sc2c([H])c([H])c([H])c([H])c2[H])C([H])([H])N([H])[H])c([H])c1[H],6682,fegrow_gen/c1(CN2CCCC2)c(SNC(=O)O[C@@H](CNCc2cccs2)OC(CN)Sc2ccccc2)cc[nH]c1=O.sdf,6.17233,-0.4801143893569261,542.518,10,4,3.9751,True,False,True,True,8.51468130334368,121.71,0.128484651672772,14,0.4801143893569261
[H]c1c([H])c([H])c(C#C[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])[C@@]([H])(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])N([H])C([H])([H])[H])C2([H])[H])c([H])c1[H],6595,fegrow_gen/c1([C@@H](CNC)C(C[C@@H]2CCC[C@@H]2N[C@@H]2CCC[C@H](C#Cc3ccccc3)C2)CC(=O)N(C)C)ccc[nH]c1=O.sdf,6.17951,-0.4756412171052658,484.389,4,3,4.5313,True,False,True,False,9.13373649355818,77.23,0.3946392452321057,10,0.4756412171052658
